tag,name,rank,thLevel,warID,order_,attackerTag,defenderTag,stars,new_stars,destructionPercentage,war_player.defenderTag,defenderName,defenderRank,defenderTH,attacker_is_home_clan,home_clan_tag,home_clan_name,home_clan_level,enemy_clan_tag,enemy_clan_name,enemy_clan_level,war_start_time,war_size,type
#P9PU808LR,* BAN DU LA *,29,18,15965486,62,#P9PU808LR,#9JJLRL2V8,3,3,100,#9JJLRL2V8,mahi❤️tani,24,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2LJJPQ80Y,°°°AKiLiS°°°,17,18,15965486,63,#2LJJPQ80Y,#PLJQ98000,3,1,100,#PLJQ98000,e Guru,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9LYR8GRG,CMN,3,18,15965486,64,#9LYR8GRG,#98CRRL8Y9,1,0,92,#98CRRL8Y9,MAHI'S HUNTER,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2LJJPQ80Y,°°°AKiLiS°°°,17,18,15965486,65,#2LJJPQ80Y,#900LG92QP,3,1,100,#900LG92QP,✨✨Taniya✨✨,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#QCQPJV2,Cesar Goulart,5,18,15965486,66,#QCQPJV2,#9UYGPQYUY,3,1,100,#9UYGPQYUY,MAHI IS BACK,15,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8GRGU08JU,Monspiet,7,18,15965486,67,#8GRGU08JU,#P8GVPCGC2,3,3,100,#P8GVPCGC2,GAURAV YADAV,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#QCQPJV2,Cesar Goulart,5,18,15965486,68,#QCQPJV2,#98CRRL8Y9,3,1,100,#98CRRL8Y9,MAHI'S HUNTER,11,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8GRGU08JU,Monspiet,7,18,15965486,69,#8GRGU08JU,#90P902229,3,3,100,#90P902229,KIRTI,29,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9LYR8GRG,CMN,3,18,15965486,70,#9LYR8GRG,#LLVCGG9VP,3,3,100,#LLVCGG9VP,❣️Komal❣️,32,17,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9GPRPC02R,BRUTHUTHUSII's,21,18,15965486,71,#9GPRPC02R,#L8LPUYJ2,3,3,100,#L8LPUYJ2,Rhea,33,17,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9GPRPC02R,BRUTHUTHUSII's,21,18,15965486,72,#9GPRPC02R,#G8JYC890Q,3,3,100,#G8JYC890Q,Bijoy,34,17,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#29RY8VC0R,Felipe Ksnone,8,18,15965486,73,#29RY8VC0R,#9LQJJCLVQ,3,3,100,#9LQJJCLVQ,Manisa,35,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#29RY8VC0R,Felipe Ksnone,8,18,15965486,74,#29RY8VC0R,#JVYURU2R,2,0,98,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#QCQLUQYU,Sammy Martins,30,18,15965486,75,#QCQLUQYU,#900LG92QP,3,0,100,#900LG92QP,✨✨Taniya✨✨,12,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#PLYPLP2PP,Anju,6,18,15965486,76,#PLYPLP2PP,#R8VUCJL8,2,2,77,#R8VUCJL8,MarceloG,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#PLYPLP2PP,Anju,6,18,15965486,77,#PLYPLP2PP,#PCU8RGJ09,2,2,68,#PCU8RGJ09,FERT,19,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2JJQ28UC,Emerson,9,18,15965486,78,#2JJQ28UC,#8YPV8LUR,3,0,100,#8YPV8LUR,hjadeja,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2JJQ28UC,Emerson,9,18,15965486,79,#2JJQ28UC,#889R8CPJV,3,0,100,#889R8CPJV,Queen ®iya,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#22L9CVGQG,BrazilianHeIIz,4,18,15965486,80,#22L9CVGQG,#JVYURU2R,3,0,100,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#22L9CVGQG,BrazilianHeIIz,4,18,15965486,81,#22L9CVGQG,#CVLQR098,3,0,100,#CVLQR098,shashi,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#PGPJ2YJ2C,Komal,18,18,15965486,82,#PGPJ2YJ2C,#2V0JCJQRJ,2,2,95,#2V0JCJQRJ,Konoha,31,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9V20PVGUQ,H@cker,26,18,15965486,83,#9V20PVGUQ,#QCQLUQYU,3,3,100,#QCQLUQYU,Sammy Martins,30,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#P00CPC80P,Aditi Negi,23,18,15965486,84,#P00CPC80P,#9JGG08QYC,3,3,100,#9JGG08QYC,Thurte,28,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#P00CPC80P,Aditi Negi,23,18,15965486,85,#P00CPC80P,#P9PU808LR,2,2,87,#P9PU808LR,* BAN DU LA *,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#99R2LCP8G,sonia,20,18,15965486,86,#99R2LCP8G,#9GPRPC02R,1,1,77,#9GPRPC02R,BRUTHUTHUSII's,21,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#YCLCYL2PL,Aman verma,13,18,15965486,87,#YCLCYL2PL,#9LYR8GRG,2,0,98,#9LYR8GRG,CMN,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#G8JYC890Q,Bijoy,34,17,15965486,88,#G8JYC890Q,#CQVGL9YC,2,1,68,#CQVGL9YC,Yokai,32,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#G8JYC890Q,Bijoy,34,17,15965486,89,#G8JYC890Q,#Y09LJR8G8,2,2,64,#Y09LJR8G8,João Anaya,26,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#90P902229,KIRTI,29,18,15965486,90,#90P902229,#QVJ9228P8,3,3,100,#QVJ9228P8,Luis Mena,27,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#R8VUCJL8,MarceloG,16,18,15965486,91,#R8VUCJL8,#JVYURU2R,3,0,100,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#90P902229,KIRTI,29,18,15965486,92,#90P902229,#GVR0Q08Q,3,1,100,#GVR0Q08Q,Vinesk,25,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8RLU28RV,Ronson,10,18,15965486,93,#8RLU28RV,#JVYURU2R,2,0,68,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#28G0Q82JP,puja,9,18,15965486,94,#28G0Q82JP,#G90YPR80Y,3,3,100,#G90YPR80Y,Night_King,24,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9V2CYRG0U,hema,31,18,15965486,95,#9V2CYRG0U,#CQVGL9YC,1,0,96,#CQVGL9YC,Yokai,32,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8RLU28RV,Ronson,10,18,15965486,96,#8RLU28RV,#CVLQR098,3,0,100,#CVLQR098,shashi,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9UYGPQYUY,MAHI IS BACK,15,18,15965486,97,#9UYGPQYUY,#29RY8VC0R,1,0,93,#29RY8VC0R,Felipe Ksnone,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9V2CYRG0U,hema,31,18,15965486,98,#9V2CYRG0U,#2V0JCJQRJ,2,0,95,#2V0JCJQRJ,Konoha,31,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#28G0Q82JP,puja,9,18,15965486,99,#28G0Q82JP,#9VRRRCCJR,2,2,94,#9VRRRCCJR,Pequena_Nubinha,23,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9UYGPQYUY,MAHI IS BACK,15,18,15965486,100,#9UYGPQYUY,#LPLQC28RC,3,2,100,#LPLQC28RC,Rogério ™,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2QRQRQQRR,Subha,8,18,15965486,101,#2QRQRQQRR,#9GPRPC02R,2,1,81,#9GPRPC02R,BRUTHUTHUSII's,21,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2PRGC8R0U,Süßhä,17,18,15965486,102,#2PRGC8R0U,#29RY8VC0R,2,1,80,#29RY8VC0R,Felipe Ksnone,8,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#900LG92QP,✨✨Taniya✨✨,12,18,15965486,103,#900LG92QP,#PCU8RGJ09,3,1,100,#PCU8RGJ09,FERT,19,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2QRQRQQRR,Subha,8,18,15965486,104,#2QRQRQQRR,#R8VUCJL8,3,1,100,#R8VUCJL8,MarceloG,16,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2PRGC8R0U,Süßhä,17,18,15965486,105,#2PRGC8R0U,#8QCCUGPR,3,1,100,#8QCCUGPR,BROKA_FUMEGANTE,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2V0JCJQRJ,Konoha,31,18,15965486,106,#2V0JCJQRJ,#JVYURU2R,2,0,88,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#PQVRVGV89,Guilherme,11,18,15965486,107,#PQVRVGV89,#VUP998QL,3,0,100,#VUP998QL,khushi,22,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9VRRRCCJR,Pequena_Nubinha,23,18,15965486,108,#9VRRRCCJR,#JVYURU2R,3,0,100,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#9VRRRCCJR,Pequena_Nubinha,23,18,15965486,109,#9VRRRCCJR,#PLYPLP2PP,3,0,100,#PLYPLP2PP,Anju,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#PQVRVGV89,Guilherme,11,18,15965486,110,#PQVRVGV89,#P00CPC80P,3,0,100,#P00CPC80P,Aditi Negi,23,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#L2U0GUU9R,✨ManuMi✨,35,18,15965486,111,#L2U0GUU9R,#JVYURU2R,3,0,100,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#L2U0GUU9R,✨ManuMi✨,35,18,15965486,112,#L2U0GUU9R,#CVLQR098,3,0,100,#CVLQR098,shashi,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8JLLL8GQC,santiago,13,18,15965486,113,#8JLLL8GQC,#G8JYC890Q,3,0,100,#G8JYC890Q,Bijoy,34,17,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#VUP998QL,khushi,22,18,15965486,114,#VUP998QL,#P9PU808LR,3,1,100,#P9PU808LR,* BAN DU LA *,29,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#VUP998QL,khushi,22,18,15965486,115,#VUP998QL,#9VRRRCCJR,3,1,100,#9VRRRCCJR,Pequena_Nubinha,23,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#GVR0Q08Q,Vinesk,25,18,15965486,116,#GVR0Q08Q,#JVYURU2R,2,0,68,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#GVR0Q08Q,Vinesk,25,18,15965486,117,#GVR0Q08Q,#CVLQR098,2,0,91,#CVLQR098,shashi,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#JVYURU2R,Damini Jaiman,1,18,15965486,118,#JVYURU2R,#9YQGQGRVR,2,0,82,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2P0P9VLQ,♥TUSTINHA♥,18,18,15965486,119,#2P0P9VLQ,#JVYURU2R,2,0,56,#JVYURU2R,Damini Jaiman,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#2P0P9VLQ,♥TUSTINHA♥,18,18,15965486,120,#2P0P9VLQ,#CVLQR098,1,0,64,#CVLQR098,shashi,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8QCCUGPR,BROKA_FUMEGANTE,15,18,15965486,121,#8QCCUGPR,#Q2QPUPGJ0,1,0,14,#Q2QPUPGJ0,Ishika,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#8QCCUGPR,BROKA_FUMEGANTE,15,18,15965486,122,#8QCCUGPR,#8YPV8LUR,1,0,21,#8YPV8LUR,hjadeja,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#JVP8UGCY,MAHI'S FORCE,38,2026-05-27 01:54:17,35,normal
#CQVGL9YC,Yokai,33,18,15962733,1,#CQVGL9YC,#UL8G9V9R,3,3,100,#UL8G9V9R,enb0,4,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#GVR0Q08Q,Vinesk,25,18,15962733,2,#GVR0Q08Q,#QUYV2CQ2,1,1,62,#QUYV2CQ2,BYZİNCİ SÜLO,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#CQVGL9YC,Yokai,33,18,15962733,3,#CQVGL9YC,#2C2P8V9L0,2,2,94,#2C2P8V9L0,乂 ꜰᴀᴋᴋᴀʀ ᵀᴿ ☾⋆,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#28CQCCGQR,ersun,5,18,15962733,4,#28CQCCGQR,#8VJU02QGJ,3,3,100,#8VJU02QGJ,Thuria,2,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8P2R9G08R,Oktay the King,2,18,15962733,5,#8P2R9G08R,#9YQGQGRVR,3,3,100,#9YQGQGRVR,Thuthu,1,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#GLYY0GJ2V,thclk,35,18,15962733,6,#GLYY0GJ2V,#L2U0GUU9R,3,3,100,#L2U0GUU9R,✨ManuMi✨,35,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#28CQCCGQR,ersun,5,18,15962733,7,#28CQCCGQR,#9LYR8GRG,3,3,100,#9LYR8GRG,CMN,3,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#GLRG099LU,Zona_lovewar,34,18,15962733,8,#GLRG099LU,#GLYY0GJ2V,1,1,96,#GLYY0GJ2V,thclk,35,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8P2R9G08R,Oktay the King,2,18,15962733,9,#8P2R9G08R,#22L9CVGQG,3,3,100,#22L9CVGQG,BrazilianHeIIz,4,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#22L9CVGQG,BrazilianHeIIz,4,18,15962733,10,#22L9CVGQG,#9G0VYUGVR,3,3,100,#9G0VYUGVR,乂ᴊᴏᴘᴇʀ ᵀᴿ ☾⋆,6,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#22L9CVGQG,BrazilianHeIIz,4,18,15962733,11,#22L9CVGQG,#8P2R9G08R,2,2,99,#8P2R9G08R,Oktay the King,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#GLYY0GJ2V,thclk,35,18,15962733,12,#GLYY0GJ2V,#CQVGL9YC,3,3,100,#CQVGL9YC,Yokai,33,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#PYYJGVQQJ,VB AKADEMİ,28,18,15962733,13,#PYYJGVQQJ,#Y09LJR8G8,3,3,100,#Y09LJR8G8,João Anaya,27,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#Y2PR8JPQG,hknclk,30,18,15962733,14,#Y2PR8JPQG,#P9PU808LR,3,3,100,#P9PU808LR,* BAN DU LA *,31,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#Y09LJR8G8,João Anaya,27,18,15962733,15,#Y09LJR8G8,#PYYJGVQQJ,3,3,100,#PYYJGVQQJ,VB AKADEMİ,28,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#Y2PR8JPQG,hknclk,30,18,15962733,16,#Y2PR8JPQG,#2V0JCJQRJ,3,3,100,#2V0JCJQRJ,Konoha,32,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#PYYJGVQQJ,VB AKADEMİ,28,18,15962733,17,#PYYJGVQQJ,#QCQPJV2,3,3,100,#QCQPJV2,Cesar Goulart,5,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8RUVJ9VVQ,MUSTAFA,27,18,15962733,18,#8RUVJ9VVQ,#8JLLL8GQC,3,3,100,#8JLLL8GQC,santiago,13,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8RUVJ9VVQ,MUSTAFA,27,18,15962733,19,#8RUVJ9VVQ,#8QCCUGPR,2,2,76,#8QCCUGPR,BROKA_FUMEGANTE,15,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#Y09LJR8G8,João Anaya,27,18,15962733,20,#Y09LJR8G8,#LYG8QV2GP,3,3,100,#LYG8QV2GP,DeMoN,23,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#9VRRRCCJR,Pequena_Nubinha,23,18,15962733,21,#9VRRRCCJR,#8RUVJ9VVQ,3,3,100,#8RUVJ9VVQ,MUSTAFA,27,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#9YQGQGRVR,Thuthu,1,18,15962733,22,#9YQGQGRVR,#2C2P8V9L0,3,1,100,#2C2P8V9L0,乂 ꜰᴀᴋᴋᴀʀ ᵀᴿ ☾⋆,1,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8VJU02QGJ,Thuria,2,18,15962733,23,#8VJU02QGJ,#8P2R9G08R,3,1,100,#8P2R9G08R,Oktay the King,2,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#9YQGQGRVR,Thuthu,1,18,15962733,24,#9YQGQGRVR,#9PUPQ9QC,3,3,100,#9PUPQ9QC,乂ᴀʀᴜᴇᴠᴀ ᴳᴳ  ☾⋆,3,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8VJU02QGJ,Thuria,2,18,15962733,25,#8VJU02QGJ,#28CQCCGQR,3,3,100,#28CQCCGQR,ersun,5,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#9JGG08QYC,Thurte,29,18,15962733,26,#9JGG08QYC,#2YPGQL8LV,3,3,100,#2YPGQL8LV,☆YUNUS KARAMAN☆,7,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#9JGG08QYC,Thurte,29,18,15962733,27,#9JGG08QYC,#QQJGRLLUJ,3,3,100,#QQJGRLLUJ,tuNa,8,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#Q2UU8VCP,Derbysülo,12,18,15962733,28,#Q2UU8VCP,#2JJQ28UC,3,3,100,#2JJQ28UC,Emerson,10,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#QUYV2CQ2,BYZİNCİ SÜLO,9,18,15962733,29,#QUYV2CQ2,#LPLQC28RC,3,3,100,#LPLQC28RC,Rogério ™,12,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#PQRLQ9UJ,乂ᴏ̈ɴᴅᴇʀ ᵀᴿ ☾⋆,22,18,15962733,30,#PQRLQ9UJ,#Y209U8J2P,3,3,100,#Y209U8J2P,Mena 2,6,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#PQRLQ9UJ,乂ᴏ̈ɴᴅᴇʀ ᵀᴿ ☾⋆,22,18,15962733,31,#PQRLQ9UJ,#8GRGU08JU,3,3,100,#8GRGU08JU,Monspiet,7,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8QCCUGPR,BROKA_FUMEGANTE,15,18,15962733,32,#8QCCUGPR,#28YRLC9JQ,3,3,100,#28YRLC9JQ,乂ᴊᴏʀʟᴇꜱᴛ ᵀᴿ ☾⋆,10,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#8QCCUGPR,BROKA_FUMEGANTE,15,18,15962733,33,#8QCCUGPR,#QUYV2CQ2,2,1,79,#QUYV2CQ2,BYZİNCİ SÜLO,9,18,1,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
#2PJQY88YL,Heggs,31,18,15962733,34,#2PJQY88YL,#PQVRVGV89,3,3,100,#PQVRVGV89,Guilherme,11,18,0,#90YVJJC8,BRAZILIAN HOUSE,29,#YVRVP8PP,FIRTINA,28,2026-05-25 01:03:10,35,normal
